doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
2022.06.21 SR DP 22-12 (740 4th Avenue).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5092,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5092,escribe,ladysmith-archive,public-registry
Att A - DP 22-12.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5093,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5093,escribe,ladysmith-archive,public-registry
Att B - Letter from Applicant.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5094,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5094,escribe,ladysmith-archive,public-registry
LDHS Report to Council June 2022 FINAL.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5095,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5095,escribe,ladysmith-archive,public-registry
Poverty Reduction Task Group and TOR.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5096,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5096,escribe,ladysmith-archive,public-registry
Attachment A PRTG Terms of Reference.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5097,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5097,escribe,ladysmith-archive,public-registry
2022.06.21 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5098,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5098,escribe,ladysmith-archive,public-registry
UBCM SPF Capacity Grant - Stormwater Master Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5099,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5099,escribe,ladysmith-archive,public-registry
UBCM SPF Capital Infrastructure Grant - Machine Shop.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5100,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5100,escribe,ladysmith-archive,public-registry
Attachment A - Ladysmith Machine Shop_Scope Summary Drawing_R2 (002).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5101,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5101,escribe,ladysmith-archive,public-registry
Attachment B - Ladysmith Machine Shop - Class D Est1 Draft (13 Jun 2022).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5102,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5102,escribe,ladysmith-archive,public-registry
2022.05.18 PRCAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5103,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5103,escribe,ladysmith-archive,public-registry
2022.06.21_SR_DP_22-13.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5104,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5104,escribe,ladysmith-archive,public-registry
Attach_A_DP-22-13.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5105,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5105,escribe,ladysmith-archive,public-registry
Attach_B_Re_veg_PLN.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5106,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5106,escribe,ladysmith-archive,public-registry
Attach_C_Subdivision_PLN.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5107,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5107,escribe,ladysmith-archive,public-registry
Attach_D_Wildfire_Rep.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5108,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5108,escribe,ladysmith-archive,public-registry
2022.06.14 Public Hearing  Special Meeting Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5109,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5109,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun21_2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5113,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5113,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jul05_2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5117,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5117,escribe,ladysmith-archive,public-registry
2022.05.10 CoW Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5118,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5118,escribe,ladysmith-archive,public-registry
Grants in Aid - policy refinement discussion.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5119,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5119,escribe,ladysmith-archive,public-registry
Attachment  A Grants in Aid - Policy and Process.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5120,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5120,escribe,ladysmith-archive,public-registry
Attachment  B GIA - muni comparison.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5121,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5121,escribe,ladysmith-archive,public-registry
Cemetery Fees.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5122,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5122,escribe,ladysmith-archive,public-registry
"2020-2023 Strategic Priorities Update - July 12, 2022.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5123,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5123,escribe,ladysmith-archive,public-registry
A. 2020-2023 Strategic Priorities Update – July 12 2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5124,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5124,escribe,ladysmith-archive,public-registry
Agenda Package - Committee of the Whole_Jul12_2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5128,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5128,escribe,ladysmith-archive,public-registry
2022.07.05 Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5129,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5129,escribe,ladysmith-archive,public-registry
2022.07.19 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5130,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5130,escribe,ladysmith-archive,public-registry
2119_Public Notice.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5131,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5131,escribe,ladysmith-archive,public-registry
Ladysmith PTE 2022 Cover Letter.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5132,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5132,escribe,ladysmith-archive,public-registry
2022.07.19 SR to Council Sign Bylaw amendment.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5133,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5133,escribe,ladysmith-archive,public-registry
Attach A_2065 Sign and Canopy Housekeeping.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5134,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5134,escribe,ladysmith-archive,public-registry
"Committee of the Whole Recommendations to Council July 19, 2022.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5135,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5135,escribe,ladysmith-archive,public-registry
2022.07.12 CoW minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5136,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5136,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jul19_2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5140,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5140,escribe,ladysmith-archive,public-registry
2022.08.02 Pulmonary Fibrosis_Proclamation.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5141,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5141,escribe,ladysmith-archive,public-registry
2065 Sign and Canopy Housekeeping.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5142,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5142,escribe,ladysmith-archive,public-registry
2022.07.19 Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5143,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5143,escribe,ladysmith-archive,public-registry
2022.07.15 ltr frm LIONS_Requesting Town's Participation in Weekly Free Swim.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5144,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5144,escribe,ladysmith-archive,public-registry
2022.07.14 ltr frm LS Seniors Society_Request to Contribute to chair recovering.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5145,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5145,escribe,ladysmith-archive,public-registry
2022.07.24 ltr frm LS and Chemainus Rotary_2022 Golf Tournament.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5146,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5146,escribe,ladysmith-archive,public-registry
Rotary golf tourney entry form 2022 updated.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5147,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5147,escribe,ladysmith-archive,public-registry
4th Avenue Reconstruction - 2nd Tender results.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5148,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5148,escribe,ladysmith-archive,public-registry
2022 Fees and Charges bylaw update.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5149,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5149,escribe,ladysmith-archive,public-registry
Attach A_2112 - Fees and Charges Amendment No 11.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5150,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5150,escribe,ladysmith-archive,public-registry
2023 Budget Deliberations.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5151,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5151,escribe,ladysmith-archive,public-registry
2022.08.02 DP 20-25 201 Dogwood Dr.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5152,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5152,escribe,ladysmith-archive,public-registry
A - DP 3060-20-25.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5153,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5153,escribe,ladysmith-archive,public-registry
B - Certificate of Compliance.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5154,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5154,escribe,ladysmith-archive,public-registry
2022.08.02 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5155,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5155,escribe,ladysmith-archive,public-registry
2106_OCP_Amend_Lot_5_Holland_Height.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5156,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5156,escribe,ladysmith-archive,public-registry
2107_ZBL_Amend_Lot_5_Holland_Height.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5157,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5157,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Aug02_2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5161,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5161,escribe,ladysmith-archive,public-registry
2022.08.02 Public Hearing  Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5162,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5162,escribe,ladysmith-archive,public-registry
2022.07.26 PRTG Mtg Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5163,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5163,escribe,ladysmith-archive,public-registry
2112 - Fees and Charges Amendment.doc.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5164,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5164,escribe,ladysmith-archive,public-registry
2022.08.11 eml fr SMCCUE_NanBulletin_Request for letter to MOE_EPR.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5165,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5165,escribe,ladysmith-archive,public-registry
2022.08.05 ltr fr Chief Harris_SFN_War Canoe Races_request for funding.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5166,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5166,escribe,ladysmith-archive,public-registry
2114 ZBL_Amend_no_50_SFD_R3A.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5167,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5167,escribe,ladysmith-archive,public-registry
2022.09.06 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5168,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5168,escribe,ladysmith-archive,public-registry
Regional Recreation 2023-2027 Budget.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5169,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5169,escribe,ladysmith-archive,public-registry
2022 REG REC - Usage Based Funding MASTER.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5170,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5170,escribe,ladysmith-archive,public-registry
